nodeName altName nodeAttribute
comp3506_c0 NA turquoise
comp35060_c1 NA blue
comp3507_c0 NA brown
comp3509_c0 NA turquoise
comp351_c0 NA blue
comp351_c1 NA blue
comp3510_c0 NA turquoise
comp35110_c0 NA blue
comp35143_c0 NA blue
comp35152_c0 NA blue
comp35155_c1 NA blue
comp35166_c0 NA blue
comp3518_c0 NA turquoise
comp35183_c0 NA green
comp3519_c0 NA turquoise
comp352_c0 NA turquoise
comp3520_c0 NA turquoise
comp35200_c0 NA green
comp35216_c0 NA blue
comp3522_c0 NA turquoise
comp35229_c0 NA turquoise
comp3524_c0 NA blue
comp35241_c0 NA blue
comp3525_c0 NA turquoise
comp3526_c0 NA blue
comp35264_c0 NA turquoise
comp3527_c0 NA turquoise
comp35271_c0 NA yellow
comp35281_c0 NA blue
comp35293_c1 NA blue
comp353_c0 NA turquoise
comp3531_c0 NA blue
comp3532_c0 NA turquoise
comp35341_c0 NA brown
comp35342_c0 NA blue
comp3535_c0 NA turquoise
comp35352_c0 NA yellow
comp35355_c0 NA blue
comp3536_c0 NA red
comp3539_c0 NA blue
comp354_c0 NA blue
comp3541_c0 NA blue
comp3545_c0 NA turquoise
comp35452_c0 NA blue
comp3546_c0 NA turquoise
comp35475_c0 NA blue
comp35509_c0 NA blue
comp3551_c0 NA turquoise
comp35522_c0 NA turquoise
comp35525_c0 NA red
comp35529_c0 NA blue
comp3553_c0 NA turquoise
comp3554_c0 NA turquoise
comp3555_c0 NA blue
comp3557_c1 NA turquoise
comp3558_c0 NA turquoise
comp35583_c0 NA turquoise
comp35589_c0 NA blue
comp3559_c0 NA turquoise
comp35597_c0 NA turquoise
comp356_c1 NA turquoise
comp356_c2 NA turquoise
comp35600_c0 NA blue
comp35608_c0 NA turquoise
comp3561_c0 NA turquoise
comp35621_c0 NA blue
comp35624_c0 NA brown
comp35626_c0 NA blue
comp3566_c0 NA blue
comp35665_c0 NA brown
comp3567_c0 NA turquoise
comp35688_c0 NA turquoise
comp3569_c0 NA turquoise
comp3570_c0 NA turquoise
comp35730_c0 NA blue
comp35740_c0 NA turquoise
comp35745_c1 NA blue
comp35750_c0 NA blue
comp35755_c0 NA yellow
comp3576_c0 NA brown
comp35763_c0 NA blue
comp3580_c0 NA blue
comp35808_c0 NA yellow
comp3581_c0 NA yellow
comp35814_c0 NA turquoise
comp35820_c0 NA turquoise
comp3584_c0 NA blue
comp35841_c0 NA blue
comp3586_c0 NA turquoise
comp3587_c0 NA blue
comp35874_c0 NA turquoise
comp35882_c0 NA blue
comp35894_c0 NA turquoise
comp359_c0 NA turquoise
comp3590_c0 NA blue
comp35902_c0 NA blue
comp3591_c0 NA turquoise
comp3592_c0 NA blue
comp3592_c1 NA turquoise
comp3593_c0 NA turquoise
comp35954_c0 NA brown
comp35955_c0 NA blue
comp35959_c0 NA blue
comp3596_c0 NA blue
comp35973_c0 NA turquoise
comp35990_c0 NA green
comp35996_c0 NA blue
comp36_c0 NA blue
comp360_c0 NA turquoise
comp3600_c0 NA blue
comp36009_c0 NA brown
comp3601_c0 NA turquoise
comp36011_c0 NA blue
comp36013_c0 NA blue
comp36018_c0 NA blue
comp36038_c0 NA turquoise
comp3604_c0 NA turquoise
comp36041_c0 NA blue
comp3605_c0 NA blue
comp3606_c0 NA blue
comp3607_c1 NA turquoise
comp36072_c0 NA green
comp36089_c0 NA turquoise
comp3609_c0 NA turquoise
comp3610_c0 NA turquoise
comp3611_c0 NA turquoise
comp36112_c0 NA blue
comp3612_c1 NA turquoise
comp36120_c0 NA turquoise
comp36122_c0 NA blue
comp3613_c0 NA blue
comp36132_c0 NA brown
comp36134_c0 NA blue
comp3614_c0 NA blue
comp36149_c0 NA blue
comp36150_c0 NA brown
comp3616_c4 NA turquoise
comp36160_c0 NA blue
comp36194_c0 NA black
comp36196_c0 NA turquoise
comp36205_c0 NA yellow
comp36221_c0 NA turquoise
comp36226_c0 NA blue
comp3624_c0 NA turquoise
comp36245_c1 NA blue
comp3625_c1 NA turquoise
comp36251_c0 NA blue
comp3626_c0 NA turquoise
comp36270_c0 NA blue
comp3629_c0 NA turquoise
comp3631_c0 NA blue
comp36329_c0 NA blue
comp3633_c1 NA blue
comp36340_c0 NA red
comp36355_c0 NA blue
comp3637_c0 NA turquoise
comp3638_c1 NA turquoise
comp3638_c2 NA turquoise
comp364_c0 NA yellow
comp36406_c0 NA green
comp3641_c1 NA yellow
comp36439_c0 NA blue
comp3644_c0 NA turquoise
comp3648_c0 NA brown
comp36499_c0 NA blue
comp36508_c0 NA turquoise
comp36518_c0 NA blue
comp3653_c0 NA turquoise
comp36536_c0 NA blue
comp3654_c0 NA blue
comp36568_c0 NA yellow
comp3657_c0 NA turquoise
comp36596_c1 NA blue
comp366_c1 NA turquoise
comp3660_c0 NA turquoise
comp36607_c0 NA blue
comp3661_c0 NA turquoise
comp36617_c0 NA green
comp3663_c0 NA blue
comp36635_c0 NA blue
comp36636_c0 NA blue
comp36639_c0 NA blue
comp36650_c0 NA turquoise
comp36655_c0 NA grey
comp3666_c0 NA turquoise
comp36675_c0 NA turquoise
comp3668_c0 NA blue
comp36686_c0 NA blue
comp36691_c1 NA red
comp367_c0 NA green
comp3670_c0 NA blue
comp3671_c0 NA turquoise
comp36724_c0 NA turquoise
comp36730_c0 NA turquoise
comp3674_c0 NA turquoise
comp36752_c0 NA yellow
comp3676_c0 NA turquoise
comp36777_c0 NA turquoise
comp36787_c0 NA blue
comp3679_c0 NA turquoise
comp36797_c0 NA blue
comp368_c0 NA turquoise
comp3680_c0 NA blue
comp3681_c0 NA turquoise
comp3682_c0 NA turquoise
comp3683_c0 NA turquoise
comp36833_c0 NA turquoise
comp36837_c0 NA yellow
comp3684_c0 NA blue
comp36844_c0 NA blue
comp36852_c0 NA turquoise
comp3688_c0 NA blue
comp36883_c0 NA blue
comp36892_c0 NA turquoise
comp3690_c0 NA blue
comp3694_c0 NA turquoise
comp3695_c1 NA turquoise
comp36956_c0 NA red
comp36957_c0 NA turquoise
comp3697_c0 NA blue
comp36987_c0 NA turquoise
comp36997_c0 NA blue
comp370_c0 NA blue
comp37011_c0 NA blue
comp3702_c0 NA turquoise
comp37046_c0 NA turquoise
comp3705_c0 NA turquoise
comp37057_c0 NA blue
comp3707_c0 NA turquoise
comp371_c0 NA turquoise
comp3711_c0 NA blue
comp3713_c1 NA turquoise
comp3715_c0 NA turquoise
comp37156_c0 NA blue
comp3716_c0 NA blue
comp3718_c0 NA turquoise
comp37209_c0 NA brown
comp3722_c0 NA yellow
comp37226_c0 NA blue
comp3723_c0 NA blue
comp3725_c0 NA blue
comp3726_c0 NA blue
comp3728_c0 NA turquoise
comp37280_c0 NA blue
comp3729_c0 NA turquoise
comp37296_c0 NA blue
comp3730_c0 NA turquoise
comp3730_c1 NA turquoise
comp37304_c0 NA green
comp3731_c1 NA blue
comp3732_c0 NA blue
comp37335_c0 NA blue
comp3734_c0 NA turquoise
comp3736_c0 NA brown
comp3736_c1 NA blue
comp3736_c2 NA turquoise
comp3737_c0 NA yellow
comp3738_c0 NA blue
comp37385_c0 NA turquoise
comp37393_c0 NA turquoise
comp37409_c0 NA brown
comp37425_c0 NA turquoise
comp3743_c1 NA turquoise
comp3744_c0 NA turquoise
comp37446_c0 NA turquoise
comp37470_c0 NA turquoise
comp37477_c0 NA blue
comp37482_c0 NA brown
comp37483_c0 NA blue
comp3749_c0 NA blue
comp37508_c0 NA blue
comp3751_c0 NA brown
comp37513_c0 NA blue
comp37524_c0 NA blue
comp3756_c0 NA blue
comp37566_c0 NA turquoise
comp37570_c0 NA blue
comp3758_c0 NA turquoise
comp37586_c0 NA turquoise
comp3759_c0 NA blue
comp37595_c0 NA blue
comp376_c0 NA blue
comp37623_c0 NA turquoise
comp3763_c0 NA blue
comp37633_c0 NA blue
comp3764_c1 NA turquoise
comp3765_c1 NA blue
comp37653_c0 NA blue
comp3766_c0 NA turquoise
comp37663_c0 NA blue
comp37666_c0 NA green
comp3767_c0 NA turquoise
comp3769_c0 NA turquoise
comp37695_c0 NA turquoise
comp37696_c0 NA brown
comp37731_c0 NA blue
comp37735_c3 NA blue
comp37737_c0 NA blue
comp3774_c0 NA blue
comp37748_c0 NA red
comp37769_c0 NA blue
comp3777_c0 NA blue
comp37787_c0 NA green
comp37795_c0 NA yellow
comp37806_c0 NA blue
comp3782_c0 NA blue
comp3783_c0 NA turquoise
comp37831_c0 NA red
comp37840_c0 NA turquoise
comp37843_c0 NA blue
comp37845_c0 NA turquoise
comp37846_c0 NA grey
comp3785_c0 NA turquoise
comp37851_c0 NA turquoise
comp3786_c0 NA turquoise
comp37861_c0 NA blue
comp37862_c0 NA blue
comp3787_c0 NA blue
comp37880_c0 NA turquoise
comp37902_c0 NA blue
comp3792_c0 NA turquoise
comp37921_c0 NA blue
comp3793_c0 NA blue
comp37942_c0 NA blue
comp37947_c0 NA blue
comp37950_c0 NA blue
comp3796_c0 NA blue
comp37964_c0 NA turquoise
comp37965_c0 NA turquoise
comp37977_c0 NA blue
comp3798_c0 NA turquoise
comp37999_c0 NA turquoise
comp38_c0 NA blue
comp3800_c0 NA turquoise
comp38001_c0 NA blue
comp3801_c1 NA turquoise
comp3802_c0 NA turquoise
comp3803_c0 NA turquoise
comp38032_c0 NA blue
comp3805_c1 NA turquoise
comp3805_c2 NA turquoise
comp3806_c0 NA blue
comp38063_c0 NA blue
comp3807_c0 NA blue
comp38073_c0 NA turquoise
comp3808_c0 NA blue
comp38081_c0 NA blue
comp381_c0 NA turquoise
comp3810_c0 NA blue
comp3812_c0 NA turquoise
comp38127_c0 NA turquoise
comp3813_c0 NA turquoise
comp38132_c0 NA blue
comp3815_c0 NA turquoise
comp38172_c0 NA turquoise
comp3818_c0 NA blue
comp38189_c0 NA blue
comp3819_c0 NA turquoise
comp38193_c0 NA turquoise
comp38194_c0 NA blue
comp3820_c2 NA turquoise
comp3821_c0 NA blue
comp38222_c0 NA blue
comp38223_c0 NA black
comp3823_c0 NA turquoise
comp38265_c0 NA blue
comp3827_c0 NA turquoise
comp38276_c0 NA yellow
comp3828_c0 NA turquoise
comp38308_c0 NA turquoise
comp3831_c0 NA turquoise
comp38311_c0 NA green
comp3832_c0 NA blue
comp38327_c0 NA grey
comp38337_c0 NA brown
comp3835_c0 NA blue
comp38359_c0 NA turquoise
comp3836_c0 NA brown
comp3837_c0 NA turquoise
comp38375_c0 NA brown
comp38385_c1 NA brown
comp3839_c0 NA blue
comp384_c0 NA turquoise
comp384_c1 NA turquoise
comp3840_c0 NA blue
comp3841_c0 NA blue
comp38415_c0 NA blue
comp38436_c0 NA blue
comp38443_c0 NA blue
comp38450_c0 NA blue
comp38453_c0 NA blue
comp3846_c0 NA turquoise
comp38470_c0 NA brown
comp38476_c0 NA blue
comp38485_c0 NA brown
comp3849_c0 NA blue
comp385_c0 NA blue
comp3851_c0 NA turquoise
comp38523_c0 NA turquoise
comp3855_c0 NA blue
comp38550_c0 NA blue
comp38561_c0 NA black
comp38589_c0 NA blue
comp3859_c0 NA turquoise
comp386_c0 NA turquoise
comp3861_c0 NA turquoise
comp38624_c0 NA blue
comp38634_c0 NA green
comp38651_c0 NA grey
comp38658_c0 NA turquoise
comp3866_c1 NA blue
comp3867_c0 NA turquoise
comp3868_c0 NA turquoise
comp38729_c0 NA turquoise
comp3873_c0 NA blue
comp3874_c0 NA blue
comp38741_c0 NA blue
comp38743_c0 NA turquoise
comp3877_c0 NA turquoise
comp3879_c0 NA turquoise
comp38794_c0 NA turquoise
comp38796_c0 NA yellow
comp3880_c0 NA turquoise
comp3881_c0 NA turquoise
comp3884_c0 NA turquoise
comp38843_c0 NA blue
comp38847_c0 NA red
comp38849_c0 NA turquoise
comp3885_c0 NA turquoise
comp38859_c0 NA turquoise
comp3886_c1 NA blue
comp3887_c0 NA blue
comp3889_c0 NA turquoise
comp38895_c0 NA blue
comp389_c0 NA turquoise
comp3893_c0 NA blue
comp38931_c0 NA yellow
comp38965_c0 NA turquoise
comp38989_c0 NA grey
comp3899_c0 NA blue
comp38992_c0 NA turquoise
comp39_c0 NA turquoise
comp3900_c0 NA turquoise
comp3902_c0 NA turquoise
comp39031_c0 NA brown
comp3904_c0 NA turquoise
comp39044_c0 NA yellow
comp39047_c0 NA turquoise
comp3905_c1 NA turquoise
comp3907_c1 NA turquoise
comp39088_c0 NA green
comp39095_c0 NA brown
comp391_c0 NA blue
comp39112_c0 NA turquoise
comp3912_c0 NA blue
comp3912_c1 NA blue
comp3917_c0 NA turquoise
comp39176_c0 NA blue
comp39177_c0 NA blue
comp3918_c0 NA blue
comp39184_c0 NA green
comp39189_c0 NA blue
comp3920_c0 NA brown
comp39202_c0 NA blue
comp39215_c0 NA blue
comp3924_c2 NA blue
comp3924_c4 NA blue
comp3924_c5 NA blue
comp3924_c6 NA blue
comp39246_c0 NA turquoise
comp39269_c0 NA blue
comp39271_c0 NA turquoise
comp3928_c0 NA turquoise
comp3929_c0 NA turquoise
comp393_c0 NA blue
comp39304_c0 NA blue
comp39307_c2 NA blue
comp39315_c0 NA turquoise
comp3932_c0 NA blue
comp39343_c0 NA turquoise
comp39347_c1 NA blue
comp3935_c0 NA blue
comp3936_c0 NA blue
comp39361_c0 NA blue
comp3937_c0 NA turquoise
comp3939_c0 NA blue
comp39397_c0 NA brown
comp3942_c4 NA turquoise
comp3943_c0 NA green
comp3944_c0 NA turquoise
comp39442_c0 NA turquoise
comp39448_c0 NA blue
comp3945_c0 NA blue
comp3946_c0 NA blue
comp39475_c0 NA blue
comp3948_c0 NA blue
comp39484_c0 NA blue
comp39487_c0 NA blue
comp395_c0 NA blue
comp39502_c0 NA blue
comp3952_c0 NA blue
comp3953_c0 NA turquoise
comp39541_c0 NA grey
comp39545_c0 NA blue
comp39556_c2 NA blue
comp3957_c0 NA yellow
comp39584_c0 NA brown
comp3959_c0 NA turquoise
comp39605_c0 NA blue
comp3961_c1 NA blue
comp3963_c0 NA blue
comp3965_c0 NA blue
comp39658_c0 NA turquoise
comp39663_c0 NA blue
comp39664_c0 NA yellow
comp39674_c0 NA blue
comp39683_c0 NA turquoise
comp3970_c0 NA blue
comp3971_c0 NA blue
comp39711_c0 NA blue
comp3972_c0 NA turquoise
comp3973_c0 NA turquoise
comp39749_c1 NA red
comp39754_c0 NA turquoise
comp39761_c0 NA blue
comp39788_c0 NA blue
comp398_c1 NA turquoise
comp3981_c0 NA turquoise
comp39820_c0 NA turquoise
comp3983_c0 NA blue
comp39833_c0 NA yellow
comp39836_c0 NA green
comp39852_c0 NA turquoise
comp3986_c0 NA turquoise
comp39862_c0 NA turquoise
comp3987_c0 NA turquoise
comp39872_c0 NA turquoise
comp39879_c0 NA blue
comp3988_c0 NA turquoise
comp39898_c0 NA blue
comp399_c0 NA turquoise
comp39918_c0 NA turquoise
comp3994_c0 NA blue
comp3995_c0 NA blue
comp39950_c0 NA blue
comp3996_c0 NA blue
comp3997_c0 NA brown
comp3998_c0 NA turquoise
comp3999_c0 NA turquoise
comp4_c0 NA turquoise
comp40_c0 NA turquoise
comp4002_c0 NA turquoise
comp40027_c0 NA yellow
comp4003_c0 NA blue
comp40039_c1 NA blue
comp40046_c0 NA blue
comp4005_c0 NA blue
comp40050_c1 NA turquoise
comp4006_c0 NA blue
comp40072_c0 NA green
comp401_c0 NA green
comp4010_c0 NA turquoise
comp4011_c0 NA green
comp40125_c0 NA blue
comp4013_c0 NA turquoise
comp40137_c0 NA turquoise
comp4014_c0 NA turquoise
comp40141_c0 NA brown
comp4016_c0 NA blue
comp4017_c0 NA turquoise
comp4020_c0 NA blue
comp4021_c0 NA turquoise
comp40213_c0 NA red
comp4022_c0 NA yellow
comp40220_c0 NA red
comp4023_c1 NA turquoise
comp4023_c2 NA brown
comp4024_c0 NA turquoise
comp4026_c0 NA turquoise
comp40272_c0 NA blue
comp4029_c1 NA turquoise
comp40299_c0 NA blue
comp4030_c0 NA turquoise
comp4033_c0 NA turquoise
comp40345_c0 NA turquoise
comp4036_c0 NA blue
comp4039_c0 NA turquoise
comp404_c0 NA turquoise
comp4040_c0 NA blue
comp4042_c1 NA turquoise
comp4043_c0 NA blue
comp40430_c0 NA blue
comp4047_c0 NA turquoise
comp4049_c0 NA blue
comp40493_c0 NA blue
comp405_c0 NA turquoise
comp4050_c0 NA blue
comp40502_c0 NA blue
comp4051_c0 NA blue
comp40520_c0 NA blue
comp4053_c0 NA blue
comp40531_c0 NA blue
comp40552_c0 NA green
comp4056_c0 NA blue
comp4057_c0 NA blue
comp4058_c0 NA blue
comp4059_c0 NA blue
comp4060_c0 NA turquoise
comp40604_c0 NA turquoise
comp4061_c0 NA blue
comp40661_c0 NA yellow
comp4069_c0 NA blue
comp407_c0 NA turquoise
comp4070_c0 NA blue
comp4071_c0 NA turquoise
comp4072_c0 NA blue
comp4074_c0 NA blue
comp40746_c0 NA turquoise
comp4075_c0 NA blue
comp40756_c0 NA blue
comp4076_c0 NA blue
comp4077_c0 NA blue
comp4079_c0 NA blue
comp40793_c0 NA turquoise
comp4081_c0 NA blue
comp40817_c0 NA blue
comp4083_c0 NA brown
comp4085_c0 NA turquoise
comp4086_c0 NA blue
comp4087_c0 NA turquoise
comp40874_c1 NA blue
comp40877_c0 NA blue
comp4088_c0 NA blue
comp4089_c0 NA turquoise
comp409_c0 NA yellow
comp4090_c0 NA green
comp40910_c0 NA turquoise
comp40913_c1 NA yellow
comp40914_c0 NA blue
comp40963_c0 NA blue
comp40964_c0 NA blue
comp4097_c0 NA turquoise
comp40970_c0 NA turquoise
comp4099_c0 NA blue
comp40992_c0 NA turquoise
comp40998_c0 NA blue
comp41_c0 NA turquoise
comp410_c0 NA turquoise
comp41023_c0 NA brown
comp4104_c0 NA turquoise
comp41043_c0 NA turquoise
comp41044_c0 NA red
comp4107_c0 NA blue
comp41071_c0 NA blue
comp4108_c0 NA blue
comp41091_c0 NA yellow
comp41114_c0 NA blue
comp4113_c0 NA blue
comp41133_c0 NA blue
comp41136_c0 NA turquoise
comp41143_c0 NA green
comp4115_c0 NA blue
comp4117_c0 NA blue
comp4120_c1 NA blue
comp4121_c0 NA turquoise
comp4122_c0 NA turquoise
comp4123_c0 NA turquoise
comp4124_c0 NA blue
comp4125_c0 NA turquoise
comp41267_c0 NA turquoise
comp4127_c0 NA turquoise
comp41272_c0 NA blue
comp4130_c0 NA blue
comp4131_c0 NA turquoise
comp4132_c0 NA blue
comp4135_c0 NA turquoise
comp4136_c0 NA blue
comp4137_c0 NA turquoise
comp4140_c0 NA blue
comp4142_c0 NA turquoise
comp41420_c0 NA blue
comp4143_c0 NA turquoise
comp4144_c0 NA blue
comp4145_c0 NA turquoise
comp41452_c0 NA turquoise
comp4146_c0 NA turquoise
comp4148_c0 NA blue
comp4149_c0 NA turquoise
comp415_c0 NA turquoise
comp41503_c0 NA blue
comp4151_c0 NA blue
comp4152_c0 NA blue
comp41536_c0 NA blue
comp4154_c0 NA blue
comp4155_c0 NA turquoise
comp4156_c0 NA blue
comp4156_c2 NA blue
comp4158_c0 NA turquoise
comp416_c1 NA blue
comp416_c2 NA blue
comp416_c7 NA blue
comp41601_c0 NA turquoise
comp41602_c0 NA yellow
comp4161_c0 NA turquoise
comp41615_c0 NA brown
comp41617_c0 NA turquoise
comp4162_c0 NA blue
comp41637_c0 NA turquoise
comp4164_c0 NA turquoise
comp4168_c0 NA blue
comp41687_c0 NA blue
comp4169_c0 NA blue
comp41692_c0 NA turquoise
comp41698_c0 NA green
comp417_c0 NA turquoise
comp4171_c0 NA blue
comp41711_c0 NA red
comp4173_c0 NA blue
comp41734_c0 NA turquoise
comp41738_c0 NA blue
comp41746_c0 NA blue
comp41777_c0 NA blue
comp4178_c0 NA blue
comp4179_c0 NA blue
comp418_c0 NA turquoise
comp4180_c1 NA turquoise
comp4181_c0 NA yellow
comp4182_c0 NA turquoise
comp4184_c0 NA turquoise
comp4184_c1 NA turquoise
comp4188_c0 NA blue
comp41883_c1 NA blue
comp419_c2 NA blue
comp41907_c0 NA black
comp41916_c0 NA yellow
comp4192_c0 NA blue
comp41921_c0 NA green
comp4194_c0 NA blue
comp4196_c0 NA turquoise
comp41971_c0 NA blue
comp41979_c0 NA green
comp4198_c0 NA blue
comp42_c0 NA turquoise
comp42004_c0 NA blue
comp4202_c0 NA blue
comp42023_c0 NA red
comp42025_c0 NA blue
comp4203_c0 NA yellow
comp42058_c1 NA red
comp42065_c0 NA yellow
comp4207_c0 NA green
comp4208_c0 NA turquoise
comp4209_c0 NA turquoise
comp421_c2 NA blue
comp421_c45 NA turquoise
comp421_c7 NA turquoise
comp4210_c0 NA turquoise
comp42103_c0 NA blue
comp4211_c1 NA brown
comp4216_c0 NA turquoise
comp42176_c0 NA turquoise
comp4218_c0 NA blue
comp4219_c0 NA turquoise
comp4221_c0 NA blue
comp42215_c0 NA turquoise
comp42221_c0 NA blue
comp4223_c0 NA blue
comp42231_c0 NA blue
comp42247_c0 NA blue
comp42264_c0 NA blue
comp4227_c0 NA turquoise
comp4229_c0 NA turquoise
comp42316_c0 NA blue
comp42336_c0 NA blue
comp42354_c0 NA blue
comp4236_c0 NA blue
comp42371_c0 NA blue
comp42377_c0 NA turquoise
comp4238_c0 NA turquoise
comp4242_c0 NA blue
comp42425_c0 NA blue
comp4243_c0 NA blue
comp42435_c0 NA turquoise
comp4245_c0 NA turquoise
comp42463_c0 NA yellow
comp4249_c0 NA turquoise
comp42494_c0 NA brown
comp4251_c0 NA turquoise
comp42515_c0 NA turquoise
comp4252_c0 NA brown
comp4255_c0 NA blue
comp42560_c0 NA turquoise
comp4257_c0 NA turquoise
comp426_c0 NA blue
comp4260_c0 NA blue
comp4263_c0 NA turquoise
comp4263_c1 NA blue
comp4263_c2 NA brown
comp4264_c1 NA blue
comp42658_c0 NA blue
comp4266_c0 NA blue
comp4268_c0 NA turquoise
comp4271_c1 NA blue
comp4272_c0 NA turquoise
comp4273_c0 NA blue
comp42763_c0 NA blue
comp428_c0 NA blue
comp4281_c0 NA turquoise
comp4283_c1 NA green
comp4284_c0 NA blue
comp42842_c0 NA yellow
comp42846_c0 NA turquoise
comp42848_c1 NA turquoise
comp4286_c0 NA turquoise
comp4287_c0 NA blue
comp4288_c1 NA turquoise
comp42885_c0 NA blue
comp4289_c0 NA blue
comp429_c0 NA turquoise
comp42923_c0 NA blue
comp42927_c0 NA brown
comp4293_c0 NA turquoise
comp42933_c0 NA blue
comp4296_c0 NA turquoise
comp42993_c0 NA green
comp42997_c0 NA green
comp43_c0 NA turquoise
comp430_c0 NA brown
comp430_c1 NA turquoise
comp430_c4 NA brown
comp43003_c0 NA blue
comp43009_c0 NA blue
comp4303_c0 NA blue
comp43031_c0 NA blue
comp43032_c0 NA blue
comp43035_c0 NA turquoise
comp4304_c0 NA blue
comp43052_c0 NA blue
comp43062_c0 NA blue
comp43069_c0 NA turquoise
comp43078_c0 NA blue
comp4310_c0 NA blue
comp43102_c0 NA turquoise
comp43113_c0 NA blue
comp43121_c0 NA blue
comp4313_c0 NA turquoise
comp43146_c0 NA brown
comp4318_c0 NA turquoise
comp432_c0 NA turquoise
comp43209_c0 NA blue
comp4324_c0 NA turquoise
comp4326_c0 NA turquoise
comp4328_c0 NA blue
comp4329_c0 NA turquoise
comp43296_c0 NA blue
comp4332_c0 NA turquoise
comp4335_c1 NA blue
comp4336_c0 NA turquoise
comp4337_c0 NA blue
comp4338_c0 NA blue
comp43397_c0 NA blue
comp4340_c0 NA turquoise
comp4341_c0 NA green
comp4343_c0 NA blue
comp43431_c0 NA turquoise
comp43476_c0 NA blue
comp4348_c0 NA turquoise
comp4349_c0 NA turquoise
comp4351_c0 NA turquoise
comp43522_c0 NA blue
comp43524_c0 NA turquoise
comp43537_c0 NA green
comp4354_c0 NA turquoise
comp4356_c0 NA turquoise
comp43572_c0 NA yellow
comp43582_c0 NA turquoise
comp43591_c0 NA blue
comp4362_c1 NA brown
comp43629_c0 NA grey
comp4363_c0 NA blue
comp4364_c0 NA turquoise
comp4367_c0 NA turquoise
comp4368_c0 NA turquoise
comp43680_c0 NA blue
comp4370_c0 NA turquoise
comp43712_c0 NA blue
comp4375_c0 NA turquoise
comp4376_c0 NA turquoise
comp43763_c0 NA blue
comp4377_c0 NA blue
comp43796_c0 NA blue
comp438_c0 NA turquoise
comp4381_c6 NA blue
comp4381_c7 NA blue
comp4382_c0 NA turquoise
comp4383_c0 NA turquoise
comp4384_c0 NA turquoise
comp4385_c0 NA blue
comp4386_c0 NA turquoise
comp43878_c0 NA blue
comp439_c0 NA blue
comp4391_c0 NA blue
comp43915_c0 NA yellow
comp43918_c0 NA grey
comp4392_c0 NA turquoise
comp4394_c0 NA turquoise
comp4395_c0 NA turquoise
comp43956_c0 NA turquoise
comp43968_c0 NA yellow
comp43983_c0 NA turquoise
comp4399_c0 NA blue
comp43993_c0 NA blue
comp44_c0 NA blue
comp440_c0 NA turquoise
comp4400_c1 NA blue
comp4402_c0 NA turquoise
comp4404_c0 NA turquoise
comp4405_c0 NA turquoise
comp4407_c0 NA turquoise
comp44070_c0 NA blue
comp441_c0 NA blue
comp44102_c0 NA green
comp44122_c0 NA turquoise
comp44130_c0 NA blue
comp4414_c0 NA turquoise
comp44147_c0 NA turquoise
comp44148_c0 NA turquoise
comp4417_c0 NA turquoise
comp44171_c0 NA turquoise
comp4420_c0 NA turquoise
comp44203_c0 NA brown
comp4421_c0 NA blue
comp4422_c0 NA turquoise
comp4423_c0 NA turquoise
comp4424_c0 NA turquoise
comp4426_c0 NA blue
comp44271_c0 NA turquoise
comp4429_c0 NA blue
comp4430_c0 NA turquoise
comp4434_c0 NA turquoise
comp44347_c0 NA turquoise
comp44359_c0 NA turquoise
comp4437_c0 NA blue
comp4438_c0 NA turquoise
comp44380_c1 NA blue
comp44389_c0 NA blue
comp4439_c0 NA turquoise
comp4441_c0 NA yellow
comp4442_c0 NA turquoise
comp4444_c0 NA turquoise
comp4445_c8 NA blue
comp44465_c0 NA blue
comp4447_c0 NA blue
comp4449_c0 NA turquoise
comp445_c0 NA turquoise
comp445_c1 NA turquoise
comp445_c2 NA blue
comp445_c3 NA turquoise
comp44517_c0 NA turquoise
comp4453_c0 NA turquoise
comp4455_c0 NA turquoise
comp4459_c0 NA blue
comp44592_c0 NA red
comp44597_c0 NA blue
comp446_c0 NA turquoise
comp4463_c0 NA turquoise
comp4464_c0 NA blue
comp4467_c1 NA turquoise
comp44687_c0 NA blue
comp4469_c1 NA turquoise
comp44694_c0 NA blue
comp44716_c0 NA turquoise
comp4473_c0 NA blue
comp44732_c0 NA blue
comp4475_c0 NA turquoise
